user_id,movie_id,movie_title,rating,genres_list
Matthew Brady,466272,Once Upon a Time... in Hollywood,9.0,"[""comedy"", ""drama"", ""thriller""]"
Chandler Danier,573435,Bad Boys: Ride or Die,9.0,"[""action"", ""comedy"", ""crime""]"
raf qpsk,522938,Rambo: Last Blood,1.0,"[""action"", ""thriller"", ""drama""]"
CinemaSerf,701387,Bugonia,7.0,"[""science fiction"", ""thriller"", ""comedy""]"
myke2145,1180935,The Singers,8.0,"[""music"", ""drama"", ""comedy""]"
Filipe Manuel Neto,10830,Matilda,9.0,"[""comedy"", ""family"", ""fantasy""]"
ezra,2675,Signs,4.0,"[""thriller"", ""science fiction"", ""horror""]"
crc2018,589385,Heads of State,8.0,"[""action"", ""thriller"", ""comedy""]"
miguelreina,1004986,Dirty Boy,5.0,"[""thriller"", ""drama"", ""mystery"", ""horror""]"
Jamar,967810,Send Help,2.0,"[""thriller"", ""horror"", ""comedy""]"
soumick727,986056,Thunderbolts*,8.0,"[""action"", ""science fiction"", ""adventure""]"
Giant6690,556167,Clown in a Cornfield,6.0,"[""horror"", ""mystery"", ""thriller""]"
Andres Gomez,76203,12 Years a Slave,8.0,"[""drama"", ""history""]"
John Chard,348,Alien,10.0,"[""horror"", ""science fiction""]"
AlfieSGD,1294062,Rovina's Choice,6.0,"[""documentary""]"
m_cran,1160636,Horror in the High Desert 4: Majesty,2.0,"[""horror""]"
skipreader,346910,The Predator,8.0,"[""science fiction"", ""action"", ""thriller""]"
Dean,668489,Havoc,3.0,"[""action"", ""crime"", ""thriller"", ""drama""]"
Bucketwinner,998723,Anaconda,2.0,"[""adventure"", ""horror"", ""comedy""]"
syn_user_00508,1360742,The Muppet Show,6.0,"[""comedy"", ""family"", ""music""]"
drbi,1133930,Hunting Season,5.0,"[""action"", ""drama"", ""thriller""]"
CinemaSerf,136799,Trolls,6.0,"[""family"", ""animation"", ""fantasy"", ""adventure"", ""comedy"", ""music""]"
daniel_carr,507086,Jurassic World Dominion,7.0,"[""adventure"", ""action"", ""science fiction""]"
Gimly,493922,Hereditary,7.0,"[""horror"", ""mystery"", ""thriller""]"
syn_user_01248,907496,The Salt Path,8.0,"[""drama""]"
Frugass,812292,The Strangers: Chapter 2,1.0,"[""horror"", ""thriller""]"
syn_user_01498,1251530,ROH Death Before Dishonor 2025,10.0,"[""drama"", ""western""]"
r96sk,8698,The League of Extraordinary Gentlemen,8.0,"[""fantasy"", ""action"", ""thriller"", ""science fiction""]"
Louisa Moore - Screen Zealots,335977,Indiana Jones and the Dial of Destiny,5.0,"[""adventure"", ""action""]"
JPV852,546554,Knives Out,8.0,"[""comedy"", ""crime"", ""mystery""]"
RalphRahal,1032823,Trap,7.0,"[""crime"", ""horror"", ""thriller""]"
r96sk,10138,Iron Man 2,7.0,"[""adventure"", ""action"", ""science fiction""]"
efrdz,934595,The Bride!,10.0,"[""science fiction"", ""horror"", ""fantasy"", ""musical""]"
spaceyabominator,1049823,A House of Dynamite,1.0,"[""thriller""]"
kevin2019,1084199,Companion,8.0,"[""horror"", ""science fiction"", ""thriller""]"
CinemaSerf,329,Jurassic Park,8.0,"[""adventure"", ""science fiction""]"
Patricia Miller,935050,If I Had Legs I'd Kick You,8.0,"[""drama""]"
Manuel São Bento,585511,Luck,5.0,"[""animation"", ""adventure"", ""comedy"", ""fantasy""]"
Manuel São Bento,1022796,Wish,7.0,"[""animation"", ""family"", ""fantasy"", ""adventure""]"
Reno,284052,Doctor Strange,8.0,"[""fantasy"", ""adventure"", ""action""]"
GenerationofSwine,402900,Ocean's Eight,1.0,"[""crime"", ""comedy"", ""action""]"
Silrog,589385,Heads of State,6.0,"[""action"", ""thriller"", ""comedy""]"
Menticide,567609,Ready or Not,7.0,"[""horror"", ""comedy""]"
ilive4fun,624860,The Matrix Resurrections,2.0,"[""science fiction"", ""action"", ""adventure""]"
Jacob Piszar,209112,Batman v Superman: Dawn of Justice,10.0,"[""action"", ""adventure"", ""fantasy""]"
syn_user_01110,927248,Bring Her Back,5.0,"[""horror""]"
JPV852,9064,Hellbound: Hellraiser II,7.0,"[""horror"", ""thriller""]"
Per Gunnar Jonsson,240832,Lucy,8.0,"[""action"", ""science fiction""]"
CinemaSerf,95,Armageddon,6.0,"[""action"", ""thriller"", ""science fiction"", ""adventure""]"
GenerationofSwine,1159559,Scream 7,10.0,"[""horror"", ""mystery"", ""crime""]"
juliosoft,596892,Shadow Force,5.0,"[""action"", ""thriller""]"
syn_user_00822,1069638,Dolly,9.0,"[""horror""]"
silenzia,1280853,The World of Hans Zimmer: A New Dimension,8.0,"[""music""]"
Hotplix,639720,IF,7.0,"[""comedy"", ""fantasy"", ""family""]"
sderrick,1133412,Coyotes,3.0,"[""horror"", ""comedy""]"
threespoons,1214573,Mother of Flies,8.0,"[""horror""]"
syn_user_00698,1239281,Bodycam,9.0,"[""horror""]"
Manuel São Bento,746036,The Fall Guy,8.0,"[""action"", ""comedy"", ""romance""]"
r96sk,1895,Star Wars: Episode III - Revenge of the Sith,8.0,"[""adventure"", ""action"", ""science fiction""]"
sofirodriguez,997581,Sinners,10.0,"[""horror"", ""thriller"", ""action""]"
syn_user_00044,871548,Pretty Lethal,2.0,"[""action"", ""thriller"", ""horror""]"
CinemaSerf,93456,Despicable Me 2,7.0,"[""animation"", ""comedy"", ""family""]"
BrownAJ,1217313,AEW All Out 2025,9.0,"[""action""]"
Dean,414906,The Batman,3.0,"[""crime"", ""mystery"", ""thriller""]"
r96sk,508439,Onward,7.0,"[""family"", ""comedy"", ""adventure"", ""animation"", ""fantasy""]"
Enes_,1316734,The Internship,3.0,"[""action""]"
Manuel São Bento,384018,Fast & Furious Presents: Hobbs & Shaw,5.0,"[""action"", ""adventure"", ""comedy""]"
apexvibes98,831157,Die My Love,7.0,"[""drama""]"
r96sk,374720,Dunkirk,8.0,"[""war"", ""action"", ""drama""]"
ElOleg117,1179030,Bono: Stories of Surrender,10.0,"[""documentary"", ""music""]"
CinemaSerf,161,Ocean's Eleven,8.0,"[""thriller"", ""crime""]"
timelordx,1254822,Kumail Nanjiani: Night Thoughts,9.0,"[""comedy""]"
tmdb51616167,894205,Werewolf by Night,7.0,"[""action"", ""fantasy"", ""horror""]"
mdeluk,1328525,Skyscraper Live,8.0,"[""adventure"", ""documentary""]"
JPV852,16869,Inglourious Basterds,9.0,"[""drama"", ""thriller"", ""war""]"
syn_user_00736,1126498,The Dinner Plan,2.0,"[""comedy"", ""thriller""]"
heyflp,639230,Something in the Water,4.0,"[""thriller"", ""horror""]"
Chris Sawin,1061474,Superman,8.0,"[""science fiction"", ""adventure"", ""action""]"
r96sk,467244,The Zone of Interest,7.0,"[""drama"", ""history""]"
JPV852,1949,Zodiac,9.0,"[""crime"", ""mystery"", ""thriller""]"
Wuchak,1669,The Hunt for Red October,7.0,"[""action"", ""thriller""]"
Reno,419430,Get Out,7.0,"[""mystery"", ""thriller"", ""horror""]"
webhub,729817,F1,6.0,"[""action"", ""drama""]"
Rin J Tohsaka,885672,28 Years Later,9.0,"[""horror"", ""science fiction"", ""thriller""]"
Nathan,934433,Scream VI,7.0,"[""horror"", ""thriller"", ""crime""]"
MarciaClarke,965150,Aftersun,8.0,"[""drama""]"
syn_user_00922,803243,Do Not Enter,4.0,"[""horror""]"
CinemaSerf,718930,Bullet Train,7.0,"[""action"", ""comedy"", ""thriller""]"
tmdb44006625,13056,Punisher: War Zone,5.0,"[""action"", ""crime""]"
littlepuppet2002,853702,Superman,10.0,"[""superhero"", ""science fiction"", ""action"", ""adventure""]"
Arek Zasowski,533533,TRON: Ares,10.0,"[""science fiction"", ""adventure"", ""action""]"
Reiko_lj,1272682,The Christmas Writer,7.0,"[""comedy"", ""romance""]"
Fox.red,508442,Soul,9.0,"[""animation"", ""family"", ""comedy"", ""fantasy"", ""drama"", ""music""]"
CinemaSerf,882598,Smile,5.0,"[""horror"", ""mystery""]"
FinixFighter,661374,Glass Onion: A Knives Out Mystery,5.0,"[""comedy"", ""crime"", ""mystery""]"
syn_user_00693,1222060,Unbanked,8.0,"[""documentary""]"
Daniel,577922,Tenet,10.0,"[""action"", ""thriller"", ""science fiction""]"
syn_user_00929,1361163,The Strangers: Chapter 3,1.0,"[""horror"", ""thriller""]"
Manuel São Bento,1159206,Father Mother Sister Brother,3.0,"[""comedy"", ""drama""]"
Andre Gonzales,312221,Creed,10.0,"[""drama""]"
Dean,1197306,A Working Man,8.0,"[""action"", ""crime"", ""thriller""]"
syn_user_00385,1360619,Bugonia,4.0,"[""science fiction"", ""thriller"", ""comedy""]"
SWITCH.,508439,Onward,7.0,"[""family"", ""comedy"", ""adventure"", ""animation"", ""fantasy""]"
CinemaSerf,1126166,Flight Risk,6.0,"[""action"", ""thriller""]"
r96sk,661374,Glass Onion: A Knives Out Mystery,9.0,"[""comedy"", ""crime"", ""mystery""]"
SWITCH.,454640,The Angry Birds Movie 2,6.0,"[""animation"", ""adventure"", ""comedy"", ""family""]"
tmdb55527033,615777,Babylon,6.0,"[""drama"", ""comedy""]"
Henry | The Reel Verdict,967941,Wicked: For Good,5.0,"[""fantasy"", ""adventure"", ""romance""]"
Idek,1146382,A Merry Little Ex-Mas,3.0,"[""romance"", ""comedy"", ""holiday""]"
CinemaSerf,1116201,Iron Lung,6.0,"[""horror"", ""science fiction"", ""mystery""]"
Per Gunnar Jonsson,158852,Tomorrowland,7.0,"[""adventure"", ""family"", ""mystery"", ""science fiction""]"
The Movie Mob,96721,Rush,7.0,"[""drama"", ""action""]"
tmdb28039023,1949,Zodiac,4.0,"[""crime"", ""mystery"", ""thriller""]"
alex1798,1086072,One Mile: Chapter Two,4.0,"[""action"", ""crime""]"
MovieGuys,593643,The Menu,7.0,"[""comedy"", ""horror"", ""thriller""]"
r96sk,10681,WALL·E,9.0,"[""animation"", ""family"", ""science fiction""]"
Manuel São Bento,937287,Challengers,8.0,"[""drama"", ""romance""]"
ConTheKing,977993,Fight or Flight,8.0,"[""action"", ""thriller"", ""comedy""]"
CinemaSerf,1865,Pirates of the Caribbean: On Stranger Tides,6.0,"[""adventure"", ""action"", ""fantasy""]"
syn_user_00861,1124276,Savage Hunt,3.0,"[""thriller"", ""horror""]"
Wuchak,679,Aliens,9.0,"[""action"", ""thriller"", ""science fiction""]"
Wuchak,11411,Superman IV: The Quest for Peace,5.0,"[""action"", ""adventure"", ""science fiction""]"
furious_iz,299536,Avengers: Infinity War,10.0,"[""adventure"", ""action"", ""science fiction""]"
Andre Gonzales,50546,Just Go with It,8.0,"[""comedy"", ""romance""]"
Gimly,458723,Us,6.0,"[""horror"", ""mystery""]"
Cwf97,9738,Fantastic Four,10.0,"[""action"", ""fantasy"", ""science fiction""]"
syn_user_00077,1232711,Night of the Reaper,1.0,"[""thriller"", ""horror""]"
JPV852,299537,Captain Marvel,6.0,"[""action"", ""adventure"", ""science fiction""]"
MayoBinge,1239281,Bodycam,6.0,"[""horror""]"
M_i_c_h_a_e_l,614917,King Richard,6.0,"[""drama"", ""history""]"
Kamurai,602,Independence Day,7.0,"[""action"", ""adventure"", ""science fiction""]"
sweetdeath,867094,Weapons,6.0,"[""horror"", ""mystery""]"
r96sk,677179,Creed III,8.0,"[""drama"", ""action""]"
mattwilde123,293660,Deadpool,7.0,"[""action"", ""adventure"", ""comedy""]"
zxki,1079172,All of You,3.0,"[""drama"", ""romance""]"
Manuel São Bento,986056,Thunderbolts*,9.0,"[""action"", ""science fiction"", ""adventure""]"
syn_user_00780,978088,Heavyweight,5.0,"[""drama""]"
r96sk,549509,The Brutalist,10.0,"[""drama""]"
syn_user_01219,1213039,Run Amok,1.0,"[""comedy"", ""musical""]"
usmannaeem,1328525,Skyscraper Live,9.0,"[""adventure"", ""documentary""]"
Per Gunnar Jonsson,49026,The Dark Knight Rises,5.0,"[""action"", ""crime"", ""drama"", ""thriller""]"
MovieGuys,1100988,28 Years Later,8.0,"[""horror"", ""thriller"", ""science fiction""]"
Per Gunnar Jonsson,198663,The Maze Runner,7.0,"[""action"", ""mystery"", ""science fiction"", ""thriller""]"
CinemaSerf,103,Taxi Driver,7.0,"[""crime"", ""drama""]"
John Chard,109428,Evil Dead,8.0,"[""horror""]"
John Chard,72331,Abraham Lincoln: Vampire Hunter,7.0,"[""action"", ""fantasy"", ""horror""]"
zxki,906431,Anniversary,7.0,"[""thriller"", ""drama""]"
Kamurai,499701,Dora and the Lost City of Gold,7.0,"[""family"", ""comedy"", ""adventure""]"
Nickg24,1237183,Ozzy: No Escape from Now,10.0,"[""documentary""]"
miguelreina,994443,Kryptic,5.0,"[""drama"", ""horror"", ""thriller""]"
syn_user_00853,950867,Before We Forget,10.0,"[""romance"", ""drama""]"
syn_user_00131,748642,Hot Milk,8.0,"[""drama""]"
CinemaSerf,146233,Prisoners,7.0,"[""drama"", ""thriller"", ""crime""]"
hgram,878999,Hurry Up Tomorrow,7.0,"[""thriller"", ""music"", ""drama""]"
izgzhen,1124,The Prestige,9.0,"[""drama"", ""mystery"", ""science fiction""]"
saifwor,122906,About Time,8.0,"[""drama"", ""romance"", ""fantasy""]"
Hotplix,1022789,Inside Out 2,8.0,"[""animation"", ""adventure"", ""comedy"", ""family""]"
nimationUnagiLOVE,1244450,Marvel Studios' The Fantastic Four: First Steps - World Premiere,6.0,"[""documentary""]"
midna,1307622,Frankenstein: The Anatomy Lesson,10.0,"[""documentary""]"
iselates,791373,Zack Snyder's Justice League,4.0,"[""action"", ""adventure"", ""fantasy""]"
jackcarlin18,514847,The Hunt,10.0,"[""action"", ""thriller"", ""horror""]"
KornManiak23,1119747,Song Sung Blue,8.0,"[""drama"", ""music"", ""romance""]"
Andre Gonzales,10138,Iron Man 2,6.0,"[""adventure"", ""action"", ""science fiction""]"
hamfaceman,574475,Final Destination Bloodlines,8.0,"[""horror"", ""mystery""]"
GenerationofSwine,335984,Blade Runner 2049,1.0,"[""science fiction"", ""drama""]"
jmg999,871098,Adulthood,7.0,"[""comedy"", ""crime"", ""mystery""]"
John Chard,78,Blade Runner,10.0,"[""science fiction"", ""drama"", ""thriller""]"
tmdb51616167,787699,Wonka,10.0,"[""comedy"", ""family"", ""fantasy""]"
cryobiochem,646497,Wake Up Dead Man: A Knives Out Mystery,6.0,"[""mystery"", ""thriller"", ""comedy""]"
zv3zda7a,983359,Trouble Man,3.0,"[""action"", ""comedy""]"
Purnell,585381,The Thursday Murder Club,1.0,"[""mystery"", ""comedy"", ""crime""]"
siggi963,1326439,Queen of Chess,7.0,"[""documentary""]"
CinemaSerf,4348,Pride & Prejudice,7.0,"[""drama"", ""romance""]"
wyrdf,1270358,"Merry Christmas, Ted Cooper!",8.0,"[""romance"", ""comedy"", ""holiday""]"
Selho,1165629,A Very Jonas Christmas Movie,8.0,"[""comedy"", ""musical"", ""music""]"
CinemaSerf,354285,The Sense of an Ending,6.0,"[""mystery"", ""drama""]"
GenerationofSwine,9476,A Knight's Tale,10.0,"[""adventure"", ""drama"", ""romance"", ""action""]"
syn_user_00619,1076665,Marty Supreme,7.0,"[""drama"", ""thriller""]"
bedipeters,1273136,"My Father, the BTK Killer",6.0,"[""documentary"", ""crime""]"
mrkesu,825219,Saint Clare,4.0,"[""thriller"", ""horror""]"
r96sk,536554,M3GAN,9.0,"[""science fiction"", ""horror""]"
Andre Gonzales,920,Cars,8.0,"[""animation"", ""adventure"", ""comedy"", ""family""]"
syn_user_01419,902400,American Warrior,5.0,"[""action"", ""drama""]"
OtakuWatcher1,1226108,I Know What You Did Last Christmas,3.0,"[""horror""]"
gryphon1911,1145947,In Search of Darkness: 1995-1999,10.0,"[""documentary"", ""horror""]"
tpasi,897563,Mike & Nick & Nick & Alice,4.0,"[""comedy"", ""science fiction"", ""action"", ""crime""]"
r96sk,616,The Last Samurai,8.0,"[""drama"", ""action"", ""war""]"
RealZero,1297842,GOAT,6.0,"[""animation"", ""comedy"", ""family""]"
Czar_DrahciR,792648,HIM,8.0,"[""horror"", ""mystery""]"
Peter McGinn,642,Butch Cassidy and the Sundance Kid,8.0,"[""adventure"", ""western"", ""crime"", ""drama"", ""history""]"
syn_user_00593,1088587,Bone Lake,6.0,"[""horror"", ""thriller"", ""mystery""]"
tmdb28039023,3090,The Treasure of the Sierra Madre,7.0,"[""adventure"", ""drama"", ""western""]"
CuriousAstronaut,324552,John Wick: Chapter 2,9.0,"[""action"", ""thriller"", ""crime""]"
CinemaSerf,45614,The Island on Bird Street,7.0,"[""drama"", ""war""]"
Wuchak,353486,Jumanji: Welcome to the Jungle,7.0,"[""adventure"", ""comedy"", ""fantasy"", ""action""]"
Gimly,24102,The Land Before Time VII: The Stone of Cold Fire,4.0,"[""adventure"", ""animation"", ""drama"", ""family""]"
mrkesu,994443,Kryptic,3.0,"[""drama"", ""horror"", ""thriller""]"
syn_user_00204,662643,Pretty Boy,7.0,"[""horror""]"
qzar,742747,The Home,8.0,"[""horror"", ""mystery"", ""thriller""]"
inaneswine,158015,The Purge,7.0,"[""science fiction"", ""horror"", ""thriller""]"
RalphRahal,466272,Once Upon a Time... in Hollywood,7.0,"[""comedy"", ""drama"", ""thriller""]"
The Movie Mob,268,Batman,7.0,"[""fantasy"", ""action"", ""crime""]"
Manuel São Bento,1061474,Superman,8.0,"[""science fiction"", ""adventure"", ""action""]"
bäversvans,1036686,A Desert,5.0,"[""horror"", ""thriller""]"
John Chard,642,Butch Cassidy and the Sundance Kid,9.0,"[""adventure"", ""western"", ""crime"", ""drama"", ""history""]"
syn_user_00095,1240532,Saturday Night's Main Event XL,4.0,"[""drama"", ""comedy""]"
syn_user_01153,1361387,Tinsel Town,4.0,"[""comedy"", ""romance""]"
Gimly,399579,Alita: Battle Angel,5.0,"[""action"", ""science fiction"", ""adventure""]"
Gimly,72197,The Pirates! In an Adventure with Scientists!,5.0,"[""animation"", ""adventure"", ""family"", ""comedy""]"
Moviesandall,541671,Ballerina,8.0,"[""action"", ""thriller"", ""crime""]"
Nathan,616037,Thor: Love and Thunder,7.0,"[""fantasy"", ""action"", ""comedy""]"
syn_user_00020,1210299,Influencers,10.0,"[""horror"", ""thriller""]"
incaseofvertigo,1321195,Robby Hoffman: Wake Up,1.0,"[""comedy""]"
syn_user_01414,1254188,Holy Ghost,5.0,"[""horror"", ""mystery"", ""thriller""]"
jarvis-8243417,636941,"Silent Night, Deadly Night",5.0,"[""horror"", ""thriller"", ""holiday"", ""romance""]"
CinemaSerf,379,Miller's Crossing,7.0,"[""drama"", ""thriller"", ""crime""]"
syn_user_00584,1360818,Mercy,9.0,"[""science fiction"", ""action"", ""thriller""]"
Silrog,1027000,Swiped,8.0,"[""drama"", ""history""]"
jarvis-5251579,708004,Broke,5.0,"[""drama"", ""western""]"
Mystique.6578,1169083,Sidelined 2: Intercepted,7.0,"[""romance"", ""comedy""]"
drbi,315133,How to Make a Killing,6.0,"[""thriller"", ""comedy""]"
RADIO1'S MR. MOVIE!-MAD AMI 🌠,451048,Jungle Cruise,10.0,"[""fantasy"", ""adventure"", ""action""]"
Filipe Manuel Neto,260514,Cars 3,6.0,"[""animation"", ""adventure"", ""comedy"", ""drama"", ""family""]"
mgaugy,1054867,One Battle After Another,8.0,"[""thriller"", ""crime"", ""action""]"
dejitaru,1139260,Popeye's Revenge,5.0,"[""horror""]"
Andre Gonzales,505642,Black Panther: Wakanda Forever,5.0,"[""action"", ""adventure"", ""science fiction""]"
Themanski90,749719,Americana,5.0,"[""crime"", ""action"", ""western"", ""thriller""]"
Gimly,522938,Rambo: Last Blood,5.0,"[""action"", ""thriller"", ""drama""]"
threespoons,979984,American Sweatshop,7.0,"[""thriller"", ""mystery""]"
RiGHT,998800,Jurassic World Rebirth,7.0,"[""science fiction"", ""adventure"", ""action""]"
r96sk,475557,Joker,10.0,"[""crime"", ""thriller"", ""drama""]"
syn_user_01398,1361632,Gaza: Doctors Under Attack,6.0,"[""documentary""]"
Gimly,280,Terminator 2: Judgment Day,9.0,"[""action"", ""thriller"", ""science fiction""]"
GenerationofSwine,536554,M3GAN,1.0,"[""science fiction"", ""horror""]"
Per Gunnar Jonsson,766507,Prey,5.0,"[""thriller"", ""action"", ""science fiction""]"
syn_user_00216,785317,Tin Soldier,5.0,"[""action"", ""thriller""]"
Manuel São Bento,436969,The Suicide Squad,8.0,"[""action"", ""comedy"", ""adventure""]"
talisencrw,7443,Chicken Run,9.0,"[""animation"", ""comedy"", ""family""]"
Manuel São Bento,800939,Ticket to Paradise,6.0,"[""drama"", ""comedy"", ""romance""]"
hirkiti,1014382,Vicious,3.0,"[""thriller"", ""horror""]"
JackthePGL,949,Heat,10.0,"[""crime"", ""drama"", ""action""]"
syn_user_00108,1360342,NXT Vengeance Day 2026,4.0,"[""crime"", ""drama"", ""thriller""]"
r96sk,447273,Snow White,8.0,"[""family"", ""fantasy""]"
syn_user_00583,1010850,Playdate,5.0,"[""action"", ""comedy"", ""family""]"
CinemaSerf,44912,Green Lantern,6.0,"[""adventure"", ""action"", ""thriller"", ""science fiction""]"
carluspt,979984,American Sweatshop,6.0,"[""thriller"", ""mystery""]"
durack,1359149,Mexicali,6.0,"[""action"", ""drama""]"
Peter89Spencer,450465,Glass,10.0,"[""thriller"", ""drama"", ""science fiction""]"
alksjalksj,680,Pulp Fiction,10.0,"[""thriller"", ""crime"", ""comedy""]"
syn_user_01353,1361587,The King of Kings,6.0,"[""animation"", ""drama"", ""family"", ""fantasy"", ""adventure""]"
hgram,1095828,"Oh, Hi!",7.0,"[""comedy"", ""romance"", ""thriller""]"
nicarisafari,897095,Good Fortune,5.0,"[""fantasy"", ""comedy""]"
Saint Pauly,980063,Gazer,7.0,"[""mystery"", ""thriller"", ""horror""]"
Rodney Wollam,300668,Annihilation,6.0,"[""science fiction"", ""horror""]"
syn_user_00414,977993,Fight or Flight,2.0,"[""action"", ""thriller"", ""comedy""]"
tpasi,1006058,One More Shot,8.0,"[""comedy"", ""science fiction"", ""drama""]"
Jlloyd2000,1022725,Man on the Run,7.0,"[""documentary"", ""music""]"
syn_user_01273,1062741,Truth or Dare,2.0,"[""documentary""]"
The Movie Mob,206647,Spectre,7.0,"[""action"", ""adventure"", ""thriller""]"
syn_user_01033,1058780,The Strange Dark,1.0,"[""science fiction"", ""thriller""]"
